date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2021-01-10,Aruba,monthly,1,,,,,,,74.5,69.2,54.8,56.0,60.0,60.0,,5.5,402.286,0.0,,38.36142857142857,,,,,,,107195.0,54.8,74.5,63.625,54.5
2021-01-17,Aruba,monthly,2,,,,,,,71.0,68.4,58.6,54.25,62.25,63.0,,7.0,412.571,0.0,,38.62571428571429,,,,,,,107195.0,54.25,71.0,63.0625,56.0
2021-01-24,Aruba,monthly,3,,,,,,,67.5,67.6,62.4,52.5,64.5,66.0,,8.5,329.999,0.0,,40.21142857142858,,,,,,,107195.0,52.5,67.6,62.5,57.5
2021-01-31,Aruba,monthly,4,,,,,,,64.0,66.8,66.2,50.75,66.75,69.0,,10.0,248.142,0.0,,45.505714285714284,,,,,,,107195.0,50.75,66.8,61.9375,59.0
2021-02-07,Aruba,monthly,5,,,,,,51.0,64.0,66.0,70.0,49.0,69.0,73.25,,11.0,263.0,0.0,,49.471428571428575,,,,,,,107195.0,49.0,70.0,60.0,62.25
2021-02-14,Aruba,monthly,6,,,,,,52.0,64.0,65.0,68.25,50.5,65.75,77.5,,12.0,219.714,0.0,,56.082857142857144,,,,,,,107195.0,50.5,68.25,59.95,65.5
2021-02-21,Aruba,monthly,7,,,,,,53.0,64.0,64.0,66.5,52.0,62.5,81.75,,13.0,217.571,0.0,,56.48,,,,,,,107195.0,52.0,66.5,59.9,68.75
2021-02-28,Aruba,monthly,8,,,,,,54.0,64.0,63.0,64.75,53.5,59.25,86.0,,14.0,248.143,0.0,,56.48,,,,,,,107195.0,53.5,64.75,59.85,72.0
2021-03-07,Aruba,monthly,9,,,,,,55.0,64.0,62.0,63.0,55.0,56.0,84.8,,13.8,208.43,0.0,,56.48,,,,,,,107195.0,55.0,64.0,59.8,71.0
2021-03-14,Aruba,monthly,10,,,,,,55.4,65.5,59.0,62.25,57.25,59.6,83.6,,13.6,256.571,0.0,,56.48,,,,,,,107195.0,55.4,65.5,59.879999999999995,70.0
2021-03-21,Aruba,monthly,11,,,,,,55.8,67.0,56.0,61.5,59.5,63.2,82.4,,13.4,338.14300000000003,0.0,,56.48,,,,,,,107195.0,55.8,67.0,59.96,69.0
2021-03-28,Aruba,monthly,12,,,,,,56.2,68.5,53.0,60.75,61.75,66.8,81.2,,13.2,447.286,0.0,,56.48,,,,,,,107195.0,53.0,68.5,60.04,68.0
2021-04-04,Aruba,monthly,13,,,,,,56.6,70.0,50.0,60.0,64.0,70.4,80.0,,13.0,434.858,0.0,,67.59,18999.25,10599.25,,17.724007649610524,9.887821260319978,,107195.0,50.0,70.0,60.120000000000005,67.0
