location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Macao,2021-01-31,1,monthly,,,,,,193.0,250.0,167.0,188.0,245.0,201.0,210.0,,167.0,250.0,208.6,
Macao,2021-02-28,2,monthly,,,,,,163.0,203.0,151.0,170.0,187.0,187.0,,0.0,151.0,203.0,174.8,
Macao,2021-03-31,3,monthly,,,,,,186.0,205.0,189.0,165.0,186.0,167.0,,0.0,165.0,205.0,186.2,
Macao,2021-04-30,4,monthly,,,,,,167.0,185.0,168.0,156.0,191.0,189.0,,,156.0,191.0,173.4,
Macao,2021-05-31,5,monthly,,,,,,132.0,206.0,176.0,163.0,187.0,165.0,,,132.0,206.0,172.8,
Macao,2021-06-30,6,monthly,,,,,,181.0,175.0,178.0,157.0,171.0,178.0,,,157.0,181.0,172.4,
Macao,2021-07-31,7,monthly,,,,,,170.0,198.0,179.0,180.0,191.0,187.0,,,170.0,198.0,183.6,
Macao,2021-08-31,8,monthly,,,,,,163.0,148.0,212.0,174.0,196.0,206.0,,,148.0,212.0,178.6,
Macao,2021-09-30,9,monthly,,,,,,162.0,140.0,154.0,164.0,190.0,184.0,,,140.0,190.0,162.0,
Macao,2021-10-31,10,monthly,,,,,,158.0,157.0,187.0,177.0,148.0,184.0,,,148.0,187.0,165.4,
Macao,2021-11-30,11,monthly,,,,,,141.0,191.0,162.0,177.0,168.0,192.0,,,141.0,191.0,167.8,
Macao,2021-12-31,12,monthly,,,,,,186.0,190.0,197.0,198.0,222.0,190.0,,,186.0,222.0,198.6,
