date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Lebanon,monthly,1,,,,,,,2312.0,2222.4,1979.0,2016.0,2022.0,3461.75,,,,,,,,,,,,,,1979.0,2312.0,2132.35,
2020-01-12,Lebanon,monthly,2,,,,,,,2328.0,2338.8,2053.0,2175.5,2109.25,3779.5,,,,,,,,,,,,,,2053.0,2338.8,2223.825,
2020-01-19,Lebanon,monthly,3,,,,,,,2344.0,2455.2,2127.0,2335.0,2196.5,4097.25,,,,,,,,,,,,,,2127.0,2455.2,2315.3,
2020-01-26,Lebanon,monthly,4,,,,,,,2360.0,2571.6,2201.0,2494.5,2283.75,4415.0,,,,,,,,,,,,,,2201.0,2571.6,2406.775,
2020-02-02,Lebanon,monthly,5,,,,,,2291.0,2364.2,2688.0,2275.0,2654.0,2371.0,4362.25,,,,,,,,,,,,,,2275.0,2688.0,2454.44,
2020-02-09,Lebanon,monthly,6,,,,,,2271.0,2368.4,2642.5,2251.0,2546.0,2403.0,4309.5,,,,,,,,,,,,,,2251.0,2642.5,2415.7799999999997,
2020-02-16,Lebanon,monthly,7,,,,,,2251.0,2372.6,2597.0,2227.0,2438.0,2435.0,4256.75,,,,,,,,,,,,,,2227.0,2597.0,2377.12,
2020-02-23,Lebanon,monthly,8,,,,,,2231.0,2376.8,2551.5,2203.0,2330.0,2467.0,4204.0,,,0.0,0.0,,8.33,,,,,,,6769151.0,2203.0,2551.5,2338.46,
2020-03-01,Lebanon,monthly,9,,,,,,2211.0,2381.0,2506.0,2179.0,2222.0,2499.0,4265.4,,0.0,2.4299999999999997,0.0,,13.887142857142859,,,,,,,6769151.0,2179.0,2506.0,2299.8,2499.0
2020-03-08,Lebanon,monthly,10,,,,,,2269.2,2368.0,2529.25,2247.75,2266.5,2446.8,4326.8,,2.4,15.57,0.0,,30.554285714285715,,,,,,,6769151.0,2247.75,2529.25,2336.1400000000003,2444.4
