location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Monaco,2020-01-31,1,monthly,,,,,,60.0,48.0,43.0,72.0,41.0,46.0,58.0,,,,,,,,41.0,72.0,52.8,
Monaco,2020-02-29,2,monthly,,,,,,70.0,37.0,47.0,37.0,39.0,36.0,70.0,0.0,18.52,,,39244.0,,,37.0,70.0,46.0,36.0
Monaco,2020-03-31,3,monthly,,,,,,50.0,39.0,40.0,45.0,49.0,53.0,66.0,1.0,64.42580645161291,,,39244.0,,,39.0,50.0,44.6,52.0
Monaco,2020-04-30,4,monthly,,,,,,42.0,44.0,33.0,47.0,47.0,45.0,40.0,3.0,87.96000000000002,,,39244.0,,,33.0,47.0,42.6,42.0
Monaco,2020-05-31,5,monthly,,,,,,38.0,40.0,43.0,38.0,41.0,38.0,58.0,0.0,71.59548387096771,,,39244.0,,,38.0,43.0,40.0,38.0
Monaco,2020-06-30,6,monthly,,,,,,45.0,42.0,38.0,31.0,37.0,39.0,27.0,0.0,65.74,,,39244.0,,,31.0,45.0,38.6,39.0
Monaco,2020-07-31,7,monthly,,,,,,54.0,43.0,37.0,32.0,48.0,37.0,,0.0,65.74,,,39244.0,,,32.0,54.0,42.8,37.0
Monaco,2020-08-31,8,monthly,,,,,,38.0,38.0,36.0,45.0,37.0,43.0,,0.0,65.74,,,39244.0,,,36.0,45.0,38.8,43.0
Monaco,2020-09-30,9,monthly,,,,,,48.0,35.0,35.0,45.0,42.0,44.0,,-2.0,62.40933333333331,,,39244.0,,,35.0,48.0,41.0,46.0
Monaco,2020-10-31,10,monthly,,,,,,43.0,56.0,40.0,39.0,47.0,47.0,,0.0,62.03999999999998,,,39244.0,,,39.0,56.0,45.0,47.0
Monaco,2020-11-30,11,monthly,,,,,,66.0,39.0,56.0,50.0,50.0,42.0,,1.0,51.84999999999998,,,39244.0,,,39.0,66.0,52.2,41.0
Monaco,2020-12-31,12,monthly,,,,,,38.0,42.0,46.0,41.0,50.0,51.0,,0.0,51.84999999999997,,,39244.0,,,38.0,50.0,43.4,51.0
