location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,stringency_index,people_vaccinated,people_fully_vaccinated,population,positive_test_percent,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Malta,2021-01-10,1,weekly,,,,,,85.0,86.0,103.0,108.0,99.0,93.0,93.0,13.0,146.67342857142856,2756.4285714285716,52.78000000000001,,,516100.0,5.321140191759523,,,85.0,108.0,96.2,80.0
Malta,2021-01-17,2,weekly,,,,,,93.0,69.0,98.0,74.0,87.0,93.0,84.0,6.0,184.91857142857143,3367.285714285714,52.78000000000001,11705.0,,516100.0,5.491621059776844,2.2679713233869405,,69.0,98.0,84.2,78.0
Malta,2021-01-24,3,weekly,,,,,,93.0,82.0,117.0,86.0,116.0,107.0,117.0,12.0,164.77557142857145,3309.1428571428573,52.78000000000001,16278.57142857143,1198.0,516100.0,4.979403384562253,3.1541506352589477,0.23212555706258478,82.0,117.0,98.8,105.0
Malta,2021-01-31,4,weekly,,,,,,72.0,71.0,107.0,82.0,105.0,88.0,93.0,16.0,162.14285714285714,3227.5714285714284,52.78000000000001,22002.85714285714,2591.8571428571427,516100.0,5.023679900854247,4.263293381681291,0.5022005702106458,71.0,107.0,87.4,77.0
Malta,2021-02-07,5,weekly,,,,,,84.0,73.0,94.0,77.0,102.0,77.0,88.0,15.0,141.20414285714284,3085.285714285714,52.78000000000001,27055.428571428572,6785.0,516100.0,4.576695837384821,5.242284164198522,1.3146677000581282,73.0,102.0,86.0,73.0
Malta,2021-02-14,6,weekly,,,,,,78.0,102.0,84.0,85.0,87.0,90.0,92.0,11.0,136.7347142857143,2996.0,52.78000000000001,32759.428571428572,13791.142857142857,516100.0,4.563909021552546,6.347496332382982,2.6721842389348684,78.0,102.0,87.2,81.0
Malta,2021-02-21,7,weekly,,,,,,93.0,63.0,77.0,99.0,78.0,72.0,109.0,11.0,154.77542857142856,2876.285714285714,52.78000000000001,40471.28571428572,19032.571428571428,516100.0,5.381086718982815,7.841752705732555,3.6877681512442217,63.0,99.0,82.0,98.0
Malta,2021-02-28,8,weekly,,,,,,100.0,57.0,89.0,107.0,88.0,73.0,107.0,11.0,193.18357142857144,3220.1428571428573,52.78000000000001,49328.42857142857,24110.0,516100.0,5.9992236369282645,9.557920668751903,4.671575276109281,57.0,107.0,88.2,96.0
Malta,2021-03-07,9,weekly,,,,,,95.0,53.0,63.0,90.0,107.0,68.0,108.0,19.0,257.5305714285714,3616.5714285714284,52.78000000000001,58893.857142857145,31017.714285714286,516100.0,7.120848475272555,11.41132670855593,6.010020206493758,53.0,107.0,81.6,89.0
Malta,2021-03-14,10,weekly,,,,,,75.0,64.0,78.0,91.0,88.0,70.0,105.0,17.0,291.1225714285714,4106.0,61.24285714285715,75593.14285714286,37118.42857142857,516100.0,7.090174657295943,14.646995322058293,7.1921000913444235,64.0,91.0,79.2,88.0
